filename,label
7OOD_2729,3x3
8CDL_3539,2x2
6P5K_8652,bulge2
7K54_10897,bulge2
5O2R_8813,hairpin5
5ND9_1992,hairpin3
6LU8_1915,2x2
8T3A_16403,bulge2
6WDD_2310,2x2
5AKA_4904,hairpin7
6PCH_8993,hairpin6
7NSP_2562,3x3
5WFS_2174,bulge3
8FMW_14347,bulge2
6R87_8877,bulge2
5JTE_6054,bulge2
6AWC_7172,bulge2
6T83_9456,hairpin6
6Z6K_10220,bulge2
6ZTM_10367,bulge2
7NBU_11683,bulge2
8I9R_875,bulge4
5ANB_4918,hairpin7
8Q87_3731,3x3
6Q97_11688,hairpin5
8G6Y_13489,bulge2
8K2C_15583,bulge2
8Y39_3700,3x3
5MMI_8551,hairpin5
6Q8Y_11665,hairpin5
5V7Q_6951,bulge2
7SFR_3052,2x2
6R6P_9191,hairpin6
6N8K_8290,hairpin6
6YDW_2863,bulge3
8RQ0_3583,3x3
6OGF_8325,bulge2
5ZEP_9493,hairpin5
6R86_8871,bulge2
5UYQ_7129,hairpin6
8K2C_1055,bulge4
8FMW_3666,bulge3
8WIC_15139,bulge2
6OG7_8594,hairpin6
5ND9_8645,hairpin5
6ORL_8792,hairpin6
5LZX_6340,bulge2
8IE3_13906,bulge2
5LZC_1406,3x3
6WDD_9666,bulge2
6S12_9277,hairpin6
6VYZ_2738,bulge3
5LZV_8362,hairpin5
9H3X_16653,bulge2
4V7A_3835,bulge2
7K51_10857,bulge2
7N2U_11034,bulge2
7PIP_2797,3x3
6GXN_10228,hairpin5
5MMJ_2051,bulge3
5IMQ_19296,hairpin4
6DNC_9862,hairpin5
6W7N_2106,3x3
3JAG_2159,hairpin5
5LZC_8282,hairpin5
8TOC_3762,2x2
6H58_7755,bulge2
3J92_1551,hairpin6
8T3F_16431,bulge2
6EML_1802,2x2
6FXC_7551,bulge2
6ZTN_10384,bulge2
6O8W_8196,bulge2
9FPZ_3953,bulge3
5AJ4_5524,bulge2
5T2A_6763,bulge2
6X7K_9885,bulge2
7K00_10834,bulge2
3JA1_1594,hairpin6
9H3S_3859,3x3
5APN_14341,bulge1
6OM7_8438,bulge2
6FXC_7541,bulge2
9NLH_17227,bulge2
6TNU_9198,bulge2
6Z6J_10210,bulge2
6TC3_9169,bulge2
6SPD_12084,hairpin5
6DZI_9885,hairpin5
5ANB_14321,bulge1
9F1B_15871,bulge2
8FKW_13723,bulge2
8CF1_3214,3x3
4V68_3377,bulge2
7LHD_11585,bulge2
3J5L_4644,hairpin4
6R84_8866,bulge2
5NJT_2028,hairpin3
7ABZ_10491,bulge2
5X8T_7088,bulge2
5UYL_6891,bulge2
8RDW_14869,bulge2
6OG7_11050,hairpin5
6OLE_8654,hairpin6
6AZ1_2221,bulge3
5LZZ_155,5x5
3JCE_1429,bulge2
6SKG_12049,hairpin5
9F9S_16360,bulge2
8RPY_15359,bulge2
5JUU_1852,hairpin3
6VWN_2063,3x3
6VU3_9266,bulge2
8YUR_4141,2x2
8ETJ_12871,bulge2
7K55_10904,bulge2
7ABZ_10503,bulge2
6DNC_7639,hairpin6
7PAR_2774,3x3
8PKL_14938,bulge2
5WF0_7260,hairpin6
6VZJ_2093,3x3
5XXB_7308,hairpin6
8IPB_3716,2x2
8INK_3489,2x2
3J7P_2999,bulge1
6WD5_9565,bulge2
6GZ5_7720,bulge2
3J5L_4642,hairpin4
6Q95_2615,hairpin3
5LMU_6222,bulge2
9F1D_15894,bulge2
8HD7_317,bulge5
6T83_9134,bulge2
8ZDD_3907,3x3
6PC8_11567,hairpin5
5APO_18330,hairpin4
6SJ6_9311,hairpin6
8IDT_13887,bulge2
7N2U_689,bulge4
6PVK_9068,hairpin6
6S0Z_9272,hairpin6
6T59_242,5x5
8IFC_3398,3x3
4V4N_2672,bulge2
4CXH_441,3x3
6OG7_11059,hairpin5
6XZA_9997,bulge2
5GAE_19015,hairpin4
6VZ2_2742,bulge3
9FNZ_4089,bulge3
6YWX_10181,bulge2
5NWY_6673,bulge2
6GC4_10097,hairpin5
7KWG_3031,bulge3
7A1G_651,bulge4
6PC7_8977,hairpin6
8P2G_15262,bulge2
9BSL_3844,3x3
8CGD_931,bulge4
7QCA_3179,2x2
8HTZ_3525,3x3
3J7Z_2056,hairpin5
6Z1P_10200,bulge2
8Q5I_3532,2x2
6N8N_8312,hairpin6
3JCD_2265,hairpin5
9FIB_16925,bulge2
6GZX_7727,bulge2
6OM6_2024,2x2
5IMR_19312,hairpin4
8G7Q_3742,2x2
5UQ8_2107,hairpin3
9NL7_17188,bulge2
6O7K_10916,hairpin5
6ENJ_7703,hairpin6
6XIJ_2846,bulge3
8OVJ_15289,bulge2
3JAI_1622,hairpin6
8XTR_4313,2x2
6ENJ_9930,hairpin5
8PV7_14397,bulge2
5MDZ_8485,hairpin5
7M5D_737,bulge4
6OM6_2022,2x2
6ORE_8779,hairpin6
6P5I_11480,hairpin5
3J7P_580,hairpin3
8K82_15601,bulge2
8G7Q_3767,bulge3
9L0R_4392,2x2
5LMP_1964,bulge3
8OVJ_3856,2x2
5AN9_14317,bulge1
6TC3_12248,hairpin5
5T2C_6948,hairpin6
8XSX_417,5x5
6Z6J_10206,bulge2
8RJB_14652,bulge2
3J8G_2070,hairpin5
6VYX_2733,bulge3
6QDW_11730,hairpin5
6S0X_9257,hairpin6
6BU8_7465,hairpin6
6OGF_11076,hairpin5
7M4W_3044,bulge3
6SV4_9040,bulge2
6SZS_12162,hairpin5
6Q8Y_11668,hairpin5
8P7X_16188,bulge2
8RXH_15309,bulge2
6NU3_8404,hairpin6
6WUB_9847,bulge2
6RXY_11933,hairpin5
8G6W_871,bulge4
4V69_3386,bulge2
7BL5_2565,2x2
9NLS_17265,bulge2
5LZS_1508,2x2
8P8B_3793,3x3
8WR4_3915,2x2
9GHE_4458,2x2
3J6B_1376,hairpin7
5WF0_7025,bulge2
5APN_18316,hairpin4
9MOR_3886,3x3
7BOE_10687,bulge2
3Jan_1638,hairpin6
3J8G_1279,bulge2
5JUU_1850,hairpin3
8EYT_14176,bulge2
5KPW_6149,bulge2
3J8G_2079,hairpin5
8Y0W_14726,bulge2
7SYV_3087,2x2
7JSZ_10788,bulge2
8FLI_984,bulge4
6OLI_8686,hairpin6
6OGF_8328,bulge2
8QOI_15495,bulge2
3J7Z_587,hairpin3
8RJC_14658,bulge2
5TCU_7005,hairpin6
8P18_15348,bulge2
8AM9_3239,2x2
3JA1_408,2x2
4V7A_993,2x2
6WRS_9825,bulge2
6R7Q_9196,hairpin6
8Q4F_4007,2x2
6LQM_8210,hairpin6
6PPK_9056,hairpin6
5T62_8955,hairpin5
5AJ3_14277,bulge1
8R3V_14949,bulge2
8Y0X_14732,bulge2
9HC4_4470,2x2
6WRU_9831,bulge2
4V7B_3844,bulge2
3J7Z_388,3x3
4V7A_3836,bulge2
8IPA_3712,2x2
7ASP_10597,bulge2
6QZP_11805,hairpin5
8K3O_3675,3x3
6PC8_8978,hairpin6
6Y6X_10049,bulge2
3JAJ_2191,hairpin5
3JCD_1420,bulge2
6ORL_1882,3x3
8FL4_363,5x5
5LZY_6539,hairpin6
7A1G_2525,2x2
8EVS_14151,bulge2
4V4B_2567,bulge2
5O60_6857,hairpin6
5NCO_6703,hairpin6
5UQ8_7077,hairpin6
6GXM_7930,hairpin6
7AFO_10547,bulge2
5MDV_8451,hairpin5
9B0H_3963,3x3
6OSQ_2579,bulge3
6H4N_10344,hairpin5
7ZTA_3326,2x2
5UYK_6884,bulge2
5JTE_19960,hairpin4
8VR4_16799,bulge2
8CRX_13197,bulge2
6DNC_7436,bulge2
6H58_10354,hairpin5
8T2X_1159,bulge4
8FKQ_3443,2x2
9GHE_17079,bulge2
5GM6_5720,bulge2
5MMM_1953,hairpin3
6X9Q_9895,bulge2
5JTE_1937,bulge3
8PEG_14929,bulge2
6TB3_9460,hairpin6
8G7Q_3415,3x3
5MMM_8564,hairpin5
6FXC_7556,bulge2
3J8G_1540,hairpin6
5AFI_14221,bulge1
5ND8_8636,hairpin5
8P2H_15275,bulge2
5AFI_1782,bulge3
7PHB_2927,2x2
5MDZ_1449,3x3
6MTE_8270,hairpin6
8UIZ_4497,2x2
5UYN_6920,bulge2
8P2G_3846,2x2
8WI9_15125,bulge2
7P7U_2860,2x2
6O9J_10982,hairpin5
6TB3_2201,2x2
7K53_2474,3x3
6O8X_8203,bulge2
6Y2L_585,bulge4
8G7S_3425,3x3
6DZI_9880,hairpin5
6V3B_9572,hairpin6
8R6C_3679,3x3
8CGK_13817,bulge2
6PCQ_8694,bulge2
6S47_12008,hairpin5
6VYZ_2084,3x3
6N8K_8285,hairpin6
7Y7E_3301,3x3
8Q5I_14185,bulge2
5LZB_6245,bulge2
5IMR_19316,hairpin4
6ERI_2345,bulge3
5AA0_5494,bulge2
8PJ5_363,bulge5
7PI8_2787,3x3
8RCM_3441,3x3
6TB3_2200,2x2
7ACR_2539,2x2
5U9F_9062,hairpin5
6XIJ_9959,bulge2
6N8K_8286,hairpin6
6Y57_255,5x5
5KPW_6393,hairpin6
6N8M_8298,hairpin6
3J9Z_1320,bulge2
6PC7_11554,hairpin5
4V6W_3669,bulge2
6QDW_11723,hairpin5
8X9Q_16822,bulge2
8P2G_3537,3x3
8CGU_3476,2x2
6XZB_10004,bulge2
6SWD_9407,hairpin6
6Q98_11697,hairpin5
6TNN_12281,hairpin5
6OFX_2527,bulge3
6OLI_8683,hairpin6
8P5D_3407,2x2
6SPD_2692,hairpin3
8P8V_4164,2x2
6CB1_7393,bulge2
9B0G_16868,bulge2
6R6G_8839,bulge2
6VYR_9324,bulge2
5WE4_7245,hairpin6
5TCU_7009,hairpin6
5KPX_8169,hairpin5
3J9W_1302,bulge2
9C3H_4202,2x2
5WFS_9357,hairpin5
6ENU_2264,hairpin3
5ZLU_7375,hairpin6
3J5S_1370,hairpin7
6HMA_7835,bulge2
6Q98_74,4x4
8S8J_4071,2x2
7ZUX_3232,2x2
6GAW_10059,hairpin5
5IQR_15131,bulge1
5MDV_6568,hairpin6
6R86_9208,hairpin6
9B0Q_3967,3x3
4V6T_1137,bulge3
5JUU_8099,hairpin5
6WU9_9843,bulge2
7NAC_2976,3x3
7PHC_2929,2x2
4V7B_998,2x2
5KPV_6381,hairpin6
3JAG_1608,hairpin6
9NKL_4479,2x2
6LSR_7936,bulge2
6LSS_10625,hairpin5
8P16_15322,bulge2
5GAE_19005,hairpin4
6I7O_8174,hairpin6
7M4Y_2622,2x2
6Y2L_10015,bulge2
8S8J_4073,2x2
5IQR_15139,bulge1
7CPV_11566,bulge2
8URX_3919,bulge3
5NP6_8785,hairpin5
8E3M_13642,bulge2
4UG0_2504,bulge2
5ZEP_7137,bulge2
5UYL_9130,hairpin5
7NQL_3099,bulge3
6LQT_10615,hairpin5
7MQA_11017,bulge2
6R84_8867,bulge2
5LZD_8288,hairpin5
6NF8_8343,hairpin6
8FTO_3226,3x3
8YOP_3958,2x2
6R86_11869,hairpin5
6T7I_9435,hairpin6
6OM7_8723,hairpin6
6ZTP_639,bulge4
6DZP_7670,hairpin6
6SPB_12067,hairpin5
6TC3_9164,bulge2
6FXC_7554,bulge2
3J5L_1468,hairpin6
5UQ7_6860,bulge2
4UG0_2503,bulge2
8UPO_3587,3x3
7SUK_3070,2x2
6O8W_8194,bulge2
7OIG_2803,2x2
9GHB_17050,bulge2
6GZZ_8010,hairpin6
7QGU_3012,2x2
3J9W_2102,hairpin5
5NGM_8756,hairpin5
5WYJ_9403,hairpin5
6C0F_7563,hairpin6
9NLF_17220,bulge2
5U4I_6821,bulge2
8RPZ_15365,bulge2
6ERI_7716,hairpin6
8EUB_14127,bulge2
6WDM_9765,bulge2
9C3H_439,5x5
5NGM_8761,hairpin5
9NLB_4485,2x2
8OO0_14838,bulge2
5LKS_8208,hairpin5
5LZB_6249,bulge2
5XYM_9451,hairpin5
6VZ3_9426,bulge2
7O80_2709,2x2
6GXN_7934,hairpin6
7ASP_2968,bulge3
6GC4_10099,hairpin5
6WUB_9846,bulge2
8P18_15345,bulge2
5T2A_6758,bulge2
6DNC_9863,hairpin5
8K2C_3957,bulge3
4V6S_3633,bulge2
9NLH_17225,bulge2
8K82_1060,bulge4
5UYN_7116,hairpin6
5WE6_9315,hairpin5
8SYL_13979,bulge2
9NLF_4072,3x3
9GFT_16739,bulge2
7B7D_10626,bulge2
3JAJ_1362,bulge2
5WE4_9304,hairpin5
7SYX_3091,2x2
9E7F_16268,bulge2
5UYL_1677,2x2
5T5H_1649,2x2
6LSR_7934,bulge2
8YLD_16446,bulge2
6GXN_2376,bulge3
9FRA_4264,2x2
5LZS_8326,hairpin5
6OT3_11376,hairpin5
6Q8Y_11660,hairpin5
8P7X_4150,2x2
8S8D_1108,bulge4
7SYM_3079,2x2
6WD1_9526,bulge2
5IQR_15133,bulge1
6GXN_10235,hairpin5
8EVS_958,bulge4
6GZZ_8013,hairpin6
6SPG_9031,bulge2
5T7V_2080,hairpin3
6TMF_2684,bulge3
6PC5_8961,hairpin6
7PHA_91,4x4
8P2F_3534,3x3
5H1S_14889,bulge1
6WDG_9701,bulge2
9J3R_3982,3x3
5GAE_14845,bulge1
5U9G_7041,hairpin6
6SV4_9385,hairpin6
3J9W_452,bulge3
8FL3_13751,bulge2
8EIU_3428,bulge3
7CPJ_10716,bulge2
8XSY_15631,bulge2
8YOP_3972,bulge3
6ZSE_10334,bulge2
6RBE_9221,hairpin6
6OT3_1906,3x3
6T7T_9129,bulge2
8G2U_3677,bulge3
9GHF_4029,3x3
7PHC_12062,bulge2
8TOC_14999,bulge2
6GXO_7687,bulge2
6SWC_9406,hairpin6
8T5D_15918,bulge2
7NBU_11677,bulge2
7NQL_3100,bulge3
6P5J_1938,3x3
9GHC_4016,3x3
8C8X_3338,2x2
8RL2_4083,bulge3
6SV4_12119,hairpin5
3JCD_1692,hairpin6
5MDY_6406,bulge2
4D5Y_1588,bulge2
6I9R_8196,hairpin6
9MQ4_16682,bulge2
6VZ7_2751,bulge3
3J5L_4652,hairpin4
6GC8_7853,hairpin6
6ZTN_10379,bulge2
8P2H_15279,bulge2
6T4Q_9094,bulge2
6XDQ_9911,bulge2
8RCM_14964,bulge2
6ZMT_2447,2x2
9GR1_16277,bulge2
5NO4_8784,hairpin5
8FTO_3599,bulge3
5MDV_8442,hairpin5
8OVA_3687,bulge3
6AH0_9516,hairpin5
4V73_3744,bulge2
7MT3_3197,bulge3
3JBO_422,2x2
6OM0_8421,bulge2
7NQH_2552,3x3
6AZ3_7182,bulge2
5UYK_9116,hairpin5
5T5H_8948,hairpin5
3JCJ_1714,hairpin6
8P7Y_16196,bulge2
8VSA_3552,3x3
4CSU_2424,hairpin5
3JCE_2281,hairpin5
5WE6_7253,hairpin6
6O8Z_8235,bulge2
6TNU_2217,2x2
6FTG_7518,bulge2
5ZEB_9478,hairpin5
6V39_9554,hairpin6
6VYW_2077,3x3
8P7Y_4155,2x2
6PJ6_11629,hairpin5
5GAH_19021,hairpin4
5T62_6966,hairpin6
5GAE_14851,bulge1
8G7Q_3766,bulge3
3J9M_2091,hairpin5
3J9Z_1321,bulge2
8CGD_13856,bulge2
5LZX_8387,hairpin5
8QOA_3847,bulge3
6FTG_9999,hairpin5
8GLP_13496,bulge2
8I9V_877,bulge4
6YSS_10132,bulge2
3JAH_1617,hairpin6
5LJ5_6189,bulge2
8XXN_352,bulge5
5U4I_7021,hairpin6
6GAW_10060,hairpin5
6OSQ_8535,bulge2
5AKA_18287,hairpin4
7PIT_12176,bulge2
8INF_3229,3x3
9GHF_4030,3x3
6XDQ_2207,3x3
6Y7C_589,bulge4
8P2K_13824,bulge2
6WD4_2119,3x3
6RM3_9231,hairpin6
6HIV_8127,hairpin6
6S12_8946,bulge2
7BHP_266,5x5
6X9Q_9893,bulge2
6V3A_12356,hairpin5
5UQ8_9107,hairpin5
6HCJ_2349,hairpin3
6V3D_12377,hairpin5
6WDL_2801,bulge3
6T4Q_9101,bulge2
5LZA_6237,bulge2
8R6C_15756,bulge2
5ND8_2067,bulge3
8FL4_13753,bulge2
8YLR_16449,bulge2
4V79_3825,bulge2
7M4W_2615,2x2
6SZS_12159,hairpin5
6GZQ_7995,hairpin6
8YLR_3834,3x3
6WD7_9597,bulge2
6WDF_2314,2x2
6OSQ_2044,2x2
7JT1_10803,bulge2
5UYK_6885,bulge2
8FLD_13800,bulge2
6Q8Y_8734,bulge2
6VZ3_9428,bulge2
6BU8_7466,hairpin6
8C8Y_3339,2x2
7B7D_2556,2x2
3J7O_2982,bulge1
5WYJ_7073,bulge2
4V6R_953,2x2
6S0X_9256,hairpin6
5IT7_5826,bulge2
6V3D_2769,hairpin3
8XSY_3641,3x3
8XZ3_3704,3x3
8G6W_13479,bulge2
6DDD_7415,bulge2
8BIP_3218,2x2
9FS8_4270,2x2
5KPX_6396,hairpin6
9BKD_3749,3x3
6FEC_1815,2x2
8WIF_15150,bulge2
7NHN_11158,bulge2
8PHJ_14522,bulge2
3J9Y_1312,bulge2
6MTE_1761,3x3
6GZZ_10336,hairpin5
6GZX_10305,hairpin5
7NBU_11676,bulge2
6TMF_2214,2x2
7O81_2711,2x2
8R8M_15771,bulge2
6WDF_9685,bulge2
6ZU5_2498,2x2
9GHF_17094,bulge2
8T3F_16430,bulge2
9HA4_3882,3x3
9GGR_3925,3x3
6ELZ_9903,hairpin5
5LZE_8302,hairpin5
8P8W_4045,bulge3
8ZQ9_142,4x4
6S0K_11959,hairpin5
3JA1_606,hairpin3
6ND4_1936,2x2
8OHD_14790,bulge2
6ENF_7692,hairpin6
6YWY_2429,2x2
9HA6_16637,bulge2
7N2C_2630,2x2
8JDL_14470,bulge2
9F9S_16359,bulge2
5JTE_1466,2x2
5KPX_6403,hairpin6
4V74_900,3x3
8CRX_13195,bulge2
5OPT_8907,hairpin5
4V73_895,3x3
6OT3_2585,bulge3
3JCE_1696,hairpin6
5T7V_6785,bulge2
6T7I_12192,hairpin5
6OSK_8820,hairpin6
8CGK_13816,bulge2
7JSZ_10781,bulge2
8XP3_4183,2x2
6OGF_11070,hairpin5
6TBV_9474,hairpin6
5T62_6961,hairpin6
7SYQ_2891,3x3
6NU3_8399,hairpin6
6OLI_8401,bulge2
6YWS_10173,bulge2
8TPU_3719,3x3
8AKN_3021,3x3
8RPY_15356,bulge2
5ADY_4881,hairpin7
7NAX_11106,bulge2
